# time x y z qx qy qz qw
0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	-0.0000589	1.0000000
0.2301681	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000859	1.0000000
0.3998010	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0001076	1.0000000
0.5381391	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0001723	1.0000000
0.7066150	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0001723	1.0000000
0.8859742	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0002541	1.0000000
1.0104032	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0002582	1.0000000
1.1959531	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0002536	1.0000000
1.3386600	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0002488	1.0000000
1.4685431	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0001902	1.0000000
1.6280551	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000843	1.0000000
1.9139102	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0001745	1.0000000
2.0784402	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0002740	1.0000000
2.2636161	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0002836	1.0000000
2.4662211	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0003152	1.0000000
2.6287980	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0003756	1.0000000
2.7960770	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0003396	1.0000000
3.0553842	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0002641	1.0000000
3.1915700	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0003628	1.0000000
3.3239541	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0002927	1.0000000
3.5705512	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0002496	1.0000000
3.7666690	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0003351	1.0000000
3.9332371	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0005889	1.0000000
4.0795732	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0004421	1.0000000
4.2152581	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0005259	1.0000000
4.4842381	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0005156	1.0000000
4.6150482	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0006091	1.0000000
4.7914050	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0006451	1.0000000
4.9662440	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0006140	1.0000000
5.0859721	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0006160	1.0000000
5.2322712	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0006009	1.0000000
5.4085650	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0006465	1.0000000
5.5729861	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0006240	1.0000000
5.7069471	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0006178	1.0000000
5.8309171	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0006452	1.0000000
5.9808040	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0007364	1.0000000
6.1514730	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0007259	1.0000000
6.2968302	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0007441	1.0000000
6.4341080	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0008050	1.0000000
6.5879922	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0008944	1.0000000
6.7274730	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0009307	1.0000000
6.9112332	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0009233	1.0000000
7.0471640	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0009175	1.0000000
7.1897941	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0008922	1.0000000
7.3840470	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0009384	1.0000000
7.5255911	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0009065	1.0000000
7.6968482	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0008714	1.0000000
7.8222830	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0007984	1.0000000
7.9932940	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0007487	1.0000000
8.2595911	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0008379	1.0000000
8.4309130	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0008799	1.0000000
8.6068161	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0008795	1.0000000
8.8690271	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0008505	1.0000000
9.0216892	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0008826	1.0000000
9.1629751	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0008063	1.0000000
9.3036880	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0008187	1.0000000
9.5632081	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0008222	1.0000000
9.6962750	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0008440	1.0000000
9.8439500	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0008086	1.0000000
10.1339600	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0007598	1.0000000
10.2676480	0.0134714	0.0000201	0.0000000	0.0000000	0.0000000	0.0007376	1.0000000
10.4247460	0.0498984	0.0000687	0.0000000	0.0000000	0.0000000	0.0005355	1.0000000
10.5599310	0.0776253	0.0000955	0.0000000	0.0000000	0.0000000	0.0004989	1.0000000
10.7159362	0.0888675	0.0001066	0.0000000	0.0000000	0.0000000	0.0004851	1.0000000
10.9657271	0.1039630	0.0001208	0.0000000	0.0000000	0.0000000	0.0003879	1.0000000
11.1308570	0.1115350	0.0001264	0.0000000	0.0000000	0.0000000	0.0004060	1.0000000
11.2556040	0.1419070	0.0001487	0.0000000	0.0000000	0.0000000	0.0003121	1.0000000
11.4136062	0.1533890	0.0001552	0.0000000	0.0000000	0.0000000	0.0001703	1.0000000
11.5475681	0.2006630	0.0001618	0.0000000	0.0000000	0.0000000	0.0000378	1.0000000
11.7337742	0.2178010	0.0001631	0.0000000	0.0000000	0.0000000	-0.0000612	1.0000000
11.8789051	0.2491880	0.0001552	0.0000000	0.0000000	0.0000000	-0.0001860	1.0000000
12.0583320	0.2923560	0.0001410	0.0000000	0.0000000	0.0000000	-0.0000802	1.0000000
12.2417722	0.3974090	0.0000791	0.0000000	0.0000000	0.0000000	-0.0004515	1.0000000
12.4120181	0.4285010	0.0000498	0.0000000	0.0000000	0.0000000	-0.0005371	1.0000000
12.5698662	0.4843680	-0.0000159	0.0000000	0.0000000	0.0000000	-0.0006150	1.0000000
12.8311710	0.5455410	-0.0000978	0.0000000	0.0000000	0.0000000	-0.0007942	1.0000000
12.9640422	0.6269870	-0.0002250	0.0000000	0.0000000	0.0000000	-0.0007867	1.0000000
13.0891290	0.6985650	-0.0003404	0.0000000	0.0000000	0.0000000	-0.0008808	1.0000000
13.2396181	0.8233000	-0.0006156	0.0000000	0.0000000	0.0000000	-0.0012288	0.9999990
13.4387660	0.8233000	-0.0006156	0.0000000	0.0000000	0.0000000	-0.0012288	0.9999990
13.6160672	0.8812760	-0.0007504	0.0000000	0.0000000	0.0000000	-0.0011683	0.9999990
13.7601922	1.0290100	-0.0012052	0.0000000	0.0000000	0.0000000	-0.0017666	0.9999980
13.9191351	1.0577700	-0.0013068	0.0000000	0.0000000	0.0000000	-0.0017944	0.9999980
14.1368802	1.0928600	-0.0014355	0.0000000	0.0000000	0.0000000	-0.0019398	0.9999980
14.2754011	1.2129100	-0.0019448	0.0000000	0.0000000	0.0000000	-0.0022556	0.9999970
14.4435861	1.2590200	-0.0021570	0.0000000	0.0000000	0.0000000	-0.0024354	0.9999970
14.5998912	1.3343500	-0.0025472	0.0000000	0.0000000	0.0000000	-0.0029153	0.9999960
14.7485151	1.3343500	-0.0025472	0.0000000	0.0000000	0.0000000	-0.0029153	0.9999960
14.9183981	1.3957600	-0.0029283	0.0000000	0.0000000	0.0000000	-0.0035266	0.9999940
15.0834920	1.5357500	-0.0041831	0.0000000	0.0000000	0.0000000	-0.0060419	0.9999820
15.2615252	1.5357500	-0.0041831	0.0000000	0.0000000	0.0000000	-0.0060419	0.9999820
15.4242380	1.6160800	-0.0052612	0.0000000	0.0000000	0.0000000	-0.0079639	0.9999680
15.6182191	1.6861500	-0.0064912	0.0000000	0.0000000	0.0000000	-0.0102136	0.9999480
15.7852941	1.7524800	-0.0079556	0.0000000	0.0000000	0.0000000	-0.0124837	0.9999220
15.9596400	1.8334100	-0.0101640	0.0000000	0.0000000	0.0000000	-0.0155166	0.9998800
16.0944021	1.8896200	-0.0120011	0.0000000	0.0000000	0.0000000	-0.0175239	0.9998460
16.2383690	1.9544100	-0.0144023	0.0000000	0.0000000	0.0000000	-0.0198287	0.9998030
16.3698320	2.0015900	-0.0163281	0.0000000	0.0000000	0.0000000	-0.0213171	0.9997730
16.5617721	2.0539800	-0.0186428	0.0000000	0.0000000	0.0000000	-0.0232033	0.9997310
16.6869001	2.1244800	-0.0220146	0.0000000	0.0000000	0.0000000	-0.0249612	0.9996880
16.8472960	2.2050300	-0.0261479	0.0000000	0.0000000	0.0000000	-0.0266285	0.9996450
17.0196302	2.3156400	-0.0322178	0.0000000	0.0000000	0.0000000	-0.0285936	0.9995910
17.2149820	2.3156400	-0.0322178	0.0000000	0.0000000	0.0000000	-0.0285936	0.9995910
17.3726320	2.4120500	-0.0378626	0.0000000	0.0000000	0.0000000	-0.0302630	0.9995420
17.5290611	2.5166600	-0.0443243	0.0000000	0.0000000	0.0000000	-0.0318416	0.9994930
17.6735551	2.6503300	-0.0530991	0.0000000	0.0000000	0.0000000	-0.0340720	0.9994190
17.7925022	2.7250100	-0.0582610	0.0000000	0.0000000	0.0000000	-0.0354888	0.9993700
17.9648261	2.8566100	-0.0678575	0.0000000	0.0000000	0.0000000	-0.0377410	0.9992880
18.1357181	2.9731100	-0.0769827	0.0000000	0.0000000	0.0000000	-0.0411493	0.9991530
18.2914741	3.0397800	-0.0825683	0.0000000	0.0000000	0.0000000	-0.0429922	0.9990750
18.4361951	3.1543700	-0.0927883	0.0000000	0.0000000	0.0000000	-0.0470814	0.9988910
18.5996702	3.2663500	-0.1036970	0.0000000	0.0000000	0.0000000	-0.0515295	0.9986710
18.7475932	3.3875600	-0.1167920	0.0000000	0.0000000	0.0000000	-0.0577597	0.9983310
18.8835640	3.4632700	-0.1258430	0.0000000	0.0000000	0.0000000	-0.0624633	0.9980470
19.0875750	3.5538500	-0.1376450	0.0000000	0.0000000	0.0000000	-0.0687927	0.9976310
19.4257860	3.7143100	-0.1617710	0.0000000	0.0000000	0.0000000	-0.0828895	0.9965590
19.5794611	3.8348100	-0.1833290	0.0000000	0.0000000	0.0000000	-0.0962040	0.9953620
19.7472920	3.8947400	-0.1953250	0.0000000	0.0000000	0.0000000	-0.1028910	0.9946930
19.9067740	3.9694100	-0.2114650	0.0000000	0.0000000	0.0000000	-0.1114090	0.9937750
