0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	1.0000000
6.9294741	0.1816028	0.0062938	-0.0088533	0.0002838	-0.0004853	0.0000830	0.9999998
7.0742829	0.2254039	0.0084574	-0.0103250	0.0002035	-0.0005090	0.0001119	0.9999998
7.4781139	0.3062440	0.0113673	-0.0177619	0.0000418	-0.0007468	0.0002064	0.9999997
7.6701419	0.3669460	0.0109306	-0.0219335	-0.0000139	-0.0008333	0.0005422	0.9999995
7.8349600	0.4321085	0.0133270	-0.0210905	-0.0000783	-0.0006043	0.0007644	0.9999995
8.0207570	0.5103695	0.0150655	-0.0305508	-0.0003124	-0.0009877	0.0009360	0.9999990
9.1771109	1.0389383	0.0315287	-0.0375907	-0.0003432	-0.0005215	0.0030261	0.9999952
9.4670379	1.2469894	0.0456730	-0.0471170	-0.0004385	-0.0008070	0.0035200	0.9999934
9.8429921	1.3820619	0.0525283	-0.0494094	-0.0004210	-0.0003758	0.0042338	0.9999909
10.1873109	1.5431465	0.0658497	-0.0515730	-0.0002109	-0.0000910	0.0044435	0.9999901
11.8909440	2.1379422	0.2321447	-0.0727602	-0.0004246	0.0006976	0.0031467	0.9999947
12.8625340	2.3693339	0.3145395	-0.0777849	-0.0019933	0.0017592	0.0032848	0.9999911
13.3702359	2.4775945	0.3901681	-0.0885262	-0.0017677	0.0023568	0.0034587	0.9999897
14.0037119	2.1469833	0.3776816	-0.0653057	0.0054214	0.0022720	0.0118074	0.9999130
15.7298839	5.5417234	0.3871547	-0.1184871	0.0047200	0.0038207	0.0244554	0.9996825
17.8948140	7.0261790	0.5588631	-0.1880837	0.0073696	0.0048114	0.0682031	0.9976326
18.5492001	7.4544555	0.6277869	-0.1966984	0.0089813	0.0058593	0.0974627	0.9951814
19.2951131	7.7751853	0.7332896	-0.2027502	0.0104400	0.0062538	0.1245260	0.9921417
19.9157150	8.0821382	0.8200449	-0.2367136	0.0107320	0.0054811	0.1542487	0.9879586
20.6433401	8.4168912	0.9866840	-0.2601025	0.0109597	0.0050960	0.1851372	0.9826383
21.5355730	8.8286945	1.3050703	-0.2060920	0.0153039	0.0081933	0.2323260	0.9724831
23.8916540	9.7646333	2.1011035	-0.3048225	0.0188076	0.0080582	0.3510128	0.9361471
24.3743539	9.9987918	2.2943399	-0.3322318	0.0223013	0.0091741	0.3787436	0.9251874
25.0926831	10.2108928	2.6033211	-0.3552267	0.0238568	0.0085308	0.4095993	0.9119137
25.6443100	10.4416896	2.8970299	-0.3967914	0.0233582	0.0067979	0.4429017	0.8962401
26.1394191	10.6690704	3.2300529	-0.4462173	0.0254424	0.0069234	0.4774955	0.8782385
26.6217620	10.8586294	3.5850417	-0.4705980	0.0266871	0.0064495	0.5115964	0.8587871
27.1136651	11.0125286	3.8997223	-0.4785684	0.0270963	0.0064236	0.5462125	0.8371836
27.5826581	11.1532985	4.2411742	-0.4998468	0.0270575	0.0059690	0.5781898	0.8154317
27.9198360	11.2064439	4.4783435	-0.4961874	0.0264391	0.0060025	0.5991733	0.8001602
28.2351279	11.2595970	4.7071276	-0.4990486	0.0253505	0.0055039	0.6161014	0.7872396
28.7889819	11.3150474	5.1032691	-0.5135413	0.0247762	0.0047242	0.6396160	0.7682807
29.1921840	11.3934614	5.3806128	-0.5248197	0.0245699	0.0040323	0.6568691	0.7535934
29.5400200	11.3760435	5.6004162	-0.5303992	0.0243626	0.0035671	0.6682626	0.7435179
29.8876030	11.4049532	5.9000406	-0.5462541	0.0245068	0.0027555	0.6829636	0.7300360
30.2444601	11.4100181	6.1930327	-0.5518586	0.0243332	0.0021274	0.6935420	0.7200019
30.7309649	11.4152547	6.5769067	-0.5560908	0.0239362	0.0016121	0.7027982	0.7109846
31.0342810	11.4104778	6.7954469	-0.5549855	0.0231630	0.0017192	0.7057750	0.7080552
31.5215240	11.4012987	7.1705613	-0.5578567	0.0223785	0.0012921	0.7084878	0.7053670
32.1413059	11.3978683	7.6451053	-0.5636265	0.0220015	0.0006541	0.7084537	0.7054139
32.6807489	11.3873893	8.1380739	-0.5663295	0.0214880	0.0003514	0.7077831	0.7061028
33.2073519	11.3792736	8.4676733	-0.5755811	0.0217694	0.0001853	0.7073397	0.7065385
33.8088410	11.3726055	8.8946171	-0.5713544	0.0213880	0.0008680	0.7066814	0.7072080
34.4202149	11.3636200	9.2894173	-0.5866323	0.0218123	0.0008283	0.7062971	0.7075789
35.1166749	11.3589613	9.7827835	-0.5885994	0.0221527	0.0009813	0.7061148	0.7077501
35.8210871	11.3438570	10.3279247	-0.6068580	0.0215204	0.0001856	0.7058421	0.7080422
36.4263511	11.3726827	10.8430309	-0.6311133	0.0215300	0.0004684	0.7065283	0.7073571
37.0027540	11.1946041	11.2816734	-0.6518299	0.0221556	0.0020336	0.7037474	0.7101019
37.7470090	11.1961300	11.6798935	-0.6498865	0.0218724	0.0026815	0.7038260	0.7100306
38.4900701	11.1770307	12.1457014	-0.6568598	0.0216615	0.0029211	0.7035104	0.7103488
39.2250161	11.1734325	12.6435337	-0.6601388	0.0216221	0.0034399	0.7035988	0.7102601
40.0322299	11.1774761	13.2171268	-0.6758374	0.0222681	0.0038420	0.7039671	0.7098730
40.6638899	11.1745626	13.6782226	-0.6825256	0.0222284	0.0038689	0.7040063	0.7098352
41.3587971	11.1617519	14.0819597	-0.6859264	0.0221840	0.0038736	0.7041863	0.7096581
42.0832241	11.1464159	14.6333122	-0.6948535	0.0222103	0.0033369	0.7042861	0.7095609
42.9000211	11.1496898	15.2002506	-0.6954539	0.0221432	0.0044723	0.7049214	0.7089256
43.7920141	11.1173898	15.7556877	-0.6976750	0.0209548	0.0055941	0.7049911	0.7088844
45.9801190	11.0854656	17.3345184	-0.7317684	0.0205038	0.0062006	0.7060031	0.7078847
46.8928821	11.0952598	17.9404278	-0.7605483	0.0216051	0.0056724	0.7108940	0.7029443
47.6949220	11.0728370	18.3826141	-0.7787082	0.0216184	0.0040624	0.7127209	0.7011027
48.4525101	11.0526344	18.9389057	-0.7951982	0.0220285	0.0031908	0.7136689	0.7001294
49.4086640	11.0205347	19.5531807	-0.8054481	0.0214488	0.0031862	0.7143736	0.6994285
50.2284811	10.9875108	20.0807323	-0.8088511	0.0217725	0.0037886	0.7148103	0.6989691
51.1723411	10.9675390	20.6921577	-0.8183953	0.0210171	0.0039165	0.7156925	0.6980882
52.0063381	10.9433652	21.1336784	-0.8267601	0.0206352	0.0038977	0.7156816	0.6981109
52.8127770	10.9237930	21.5754261	-0.8345219	0.0206757	0.0043216	0.7155208	0.6982720
53.7101991	10.9022228	22.0183601	-0.8481108	0.0216035	0.0039898	0.7149159	0.6988652
54.5525870	10.8735820	22.5465889	-0.8486831	0.0211526	0.0039147	0.7130402	0.7007930
55.3861070	10.8441278	23.0293197	-0.8559028	0.0212894	0.0039618	0.7120088	0.7018366
56.1032960	10.8228733	23.4632397	-0.8595560	0.0204126	0.0037312	0.7116520	0.7022256
56.8803871	10.7914383	24.0076885	-0.8717878	0.0206854	0.0046998	0.7113416	0.7025263
57.5302019	10.7740709	24.4517937	-0.8724867	0.0208275	0.0052402	0.7113128	0.7025474
58.0711279	10.7546083	24.7821541	-0.8764854	0.0205070	0.0054454	0.7111975	0.7026720
58.5470469	10.7447702	25.1170463	-0.8829950	0.0203802	0.0057066	0.7113230	0.7025466
59.0741010	10.7231084	25.4622173	-0.8810409	0.0196377	0.0059971	0.7111524	0.7027379
59.8179610	10.7027771	25.8596325	-0.8934458	0.0201702	0.0064081	0.7114406	0.7024275
60.6857500	10.6652338	26.4848404	-0.8999427	0.0208727	0.0065300	0.7118655	0.7019752
61.4331191	10.6272174	27.0245399	-0.9146461	0.0215992	0.0055824	0.7120501	0.7017742
62.0829690	10.6244966	27.3853512	-0.9187855	0.0219126	0.0054178	0.7125483	0.7012599
63.0363491	10.6004898	27.9341736	-0.9274464	0.0215721	0.0049784	0.7128351	0.7009822
64.0071931	10.5757038	28.4259968	-0.9437373	0.0217749	0.0043256	0.7128455	0.7009697
64.7771020	10.5531313	28.8333340	-0.9482023	0.0217847	0.0041780	0.7125499	0.7012707
65.5989211	10.5291902	29.4559440	-0.9459477	0.0212382	0.0059465	0.7129090	0.7009096
66.4549539	10.5003301	29.9090919	-0.9466575	0.0204342	0.0063329	0.7154120	0.6983752
67.0988350	10.4931423	30.2933540	-0.9567199	0.0207297	0.0063892	0.7186282	0.6950561
68.1025569	10.4563762	30.9062309	-0.9672512	0.0198195	0.0062094	0.7222883	0.6912802
68.9290180	10.4159204	31.4817638	-0.9720760	0.0184931	0.0067844	0.7248651	0.6886091
69.6664281	10.3760349	31.9632130	-0.9818145	0.0176668	0.0073168	0.7271299	0.6862335
70.5042391	10.3259803	32.7201519	-0.9916155	0.0160003	0.0084759	0.7320564	0.6810033
71.3589261	10.2332870	33.4613895	-1.0075652	0.0152899	0.0079086	0.7317869	0.6813161
72.0786979	10.1572820	34.0108776	-1.0014420	0.0156604	0.0094165	0.7273648	0.6860077
72.7158830	10.1059219	34.5359936	-1.0056149	0.0153141	0.0093138	0.7241487	0.6894109
73.4342711	10.0704519	35.0441227	-1.0218795	0.0156196	0.0088241	0.7227799	0.6908455
74.2756331	10.0011551	35.6770305	-1.0269992	0.0149795	0.0095855	0.7189851	0.6947979
75.0311251	9.9365274	36.2176914	-1.0277399	0.0132187	0.0103909	0.7156264	0.6982809
75.7116120	9.8887292	36.7780475	-1.0391672	0.0133942	0.0118683	0.7138033	0.7001175
76.4025569	9.8570739	37.3175144	-1.0430087	0.0129898	0.0133084	0.7128242	0.7010962
77.0206709	9.8311874	37.8172970	-1.0475990	0.0121838	0.0138376	0.7124470	0.7014837
77.7029669	9.7941724	38.2746067	-1.0618366	0.0121250	0.0140001	0.7117487	0.7021900
78.1730540	9.7781478	38.5905323	-1.0785832	0.0131804	0.0142190	0.7114733	0.7024456
78.8361630	9.7436754	39.1478786	-1.0830354	0.0126710	0.0135528	0.7108519	0.7030970
79.5149629	9.7268716	39.5496845	-1.0951813	0.0130307	0.0138773	0.7106562	0.7032818
80.1820960	9.6860210	39.9855137	-1.0858117	0.0122812	0.0147048	0.7098231	0.7041194
80.7934060	9.6640331	40.3858547	-1.0929584	0.0123529	0.0152684	0.7094736	0.7044583
83.0306740	9.5920068	41.7950535	-1.0678877	0.0092801	0.0181733	0.7079113	0.7060065
83.6823831	9.5656339	42.2171841	-1.0911694	0.0093142	0.0182685	0.7073294	0.7065867
84.4856470	9.5356733	42.7638302	-1.0841173	0.0086557	0.0189917	0.7066185	0.7072869
85.2919681	9.5078613	43.2697582	-1.1116277	0.0086423	0.0189313	0.7070683	0.7068389
85.9983499	9.4731294	43.7764683	-1.1122060	0.0081225	0.0202636	0.7104570	0.7034020
86.7131960	9.4377996	44.1931820	-1.1270016	0.0077879	0.0209079	0.7161372	0.6976029
87.4052711	9.4198743	44.6533794	-1.1304393	0.0058009	0.0210951	0.7257027	0.6876605
88.0014360	9.3407652	45.1898441	-1.1612524	0.0063658	0.0239173	0.7398287	0.6723398
88.7330351	9.2467529	45.7179165	-1.1839503	0.0052024	0.0238472	0.7649040	0.6436817
89.4589069	9.1433622	46.1475963	-1.2085673	0.0075035	0.0261726	0.7897643	0.6128059
90.1321709	8.9681560	46.6185207	-1.2577255	0.0094314	0.0265820	0.8184422	0.5738962
90.6547370	8.8518459	46.9174023	-1.2786797	0.0106039	0.0283385	0.8421661	0.5383686
91.1853759	8.7067415	47.1987400	-1.2799288	0.0123230	0.0301945	0.8647023	0.5012249
91.7569830	8.3454572	47.5522213	-1.2049835	0.0099448	0.0347463	0.8918452	0.4508946
92.2452290	8.2070200	47.8178387	-1.1268492	0.0074357	0.0366383	0.9125752	0.4071963
92.9291480	7.7484652	48.0087108	-1.0074702	0.0061007	0.0415973	0.9298780	0.3654578
93.5717220	7.4554330	48.3439121	-0.9540403	0.0045906	0.0408249	0.9509263	0.3066779
94.1505270	7.0934745	48.6181774	-0.9640709	0.0051934	0.0410468	0.9672588	0.2503968
94.7934301	6.7134492	48.8312931	-0.9727554	0.0055409	0.0410469	0.9792445	0.1984054
95.2992630	6.3939678	48.9536228	-0.9888909	0.0058589	0.0405854	0.9855046	0.1646182
95.8052039	6.0877239	49.0700703	-1.0027029	0.0063520	0.0405160	0.9897001	0.1371564
96.3149650	5.7506787	49.1606312	-1.0158421	0.0067189	0.0392829	0.9928183	0.1127989
96.6632710	5.5488326	49.2170582	-1.0184313	0.0064417	0.0390695	0.9942828	0.0991657
97.0017660	5.3405034	49.2603245	-1.0235961	0.0062030	0.0388509	0.9953351	0.0880915
97.5059021	5.0365473	49.2956257	-1.0258477	0.0059884	0.0387143	0.9965103	0.0737055
97.7960949	4.8631836	49.3125019	-1.0312641	0.0062234	0.0387051	0.9970549	0.0659138
98.1514580	4.6630727	49.3256740	-1.0344387	0.0063149	0.0384837	0.9976054	0.0571189
98.6507139	4.3977481	49.3558521	-1.0482431	0.0067489	0.0378376	0.9980994	0.0481708
99.6589539	3.7869553	49.3939266	-1.0683209	0.0070600	0.0385281	0.9983827	0.0412029
100.1380849	3.4417767	49.4149418	-1.0743552	0.0071659	0.0373350	0.9985747	0.0374606
100.6250060	3.1205057	49.4237232	-1.0786919	0.0067213	0.0378550	0.9986511	0.0348983
101.2916989	2.6359240	49.4527492	-1.0889094	0.0061041	0.0378122	0.9987724	0.0314122
101.8949721	2.1556546	49.4658260	-1.0993232	0.0053269	0.0382678	0.9988565	0.0281599
102.4831159	1.7019359	49.4713688	-1.1103161	0.0050438	0.0385159	0.9989172	0.0256045
